0,5,29,40,149,1,1376,0
0,5,29,40,149,1,678,0
0,5,29,40,149,1,1844,0
0,5,29,39,149,1,1758,0
0,5,29,36,180,1,1293,0
0,5,29,40,149,1,519,0
0,5,29,29,180,0,92,0
0,5,29,40,149,1,617,0
0,5,29,36,180,1,1050,0
0,5,29,40,149,1,625,0
0,5,29,29,180,0,73,0
0,5,29,40,149,1,221,0
0,5,29,40,149,1,893,0
0,5,29,40,149,1,1708,0
0,5,29,36,180,0,228,0
0,5,29,40,149,1,1578,0
0,5,29,37,149,1,1511,0
0,5,29,38,149,0,698,0
0,5,29,30,149,1,1773,0
0,5,29,36,180,0,1354,0
0,5,29,39,149,1,1601,0
0,5,29,38,149,0,1565,0
0,5,29,36,180,0,685,0
0,5,28,36,180,1,1366,0
1,5,28,38,100,0,755,0
0,5,28,39,149,1,1498,0
0,5,28,36,180,1,1170,0
0,5,28,40,149,1,847,0
0,5,28,36,180,0,934,0
0,5,28,39,149,1,1863,0
0,5,28,40,149,1,1001,0
0,5,28,40,149,1,1564,0
0,5,28,40,149,1,893,0
0,5,28,40,149,1,1778,0
1,5,28,39,149,1,914,1
0,5,28,40,149,1,860,0
0,5,28,40,149,1,578,0
0,5,28,40,149,1,1195,0
0,5,28,40,149,1,1789,0
1,5,28,38,149,0,695,0
0,5,28,36,180,0,1046,0
0,5,28,36,180,0,163,0
0,5,28,39,149,1,1073,0
0,5,28,39,149,1,1833,0
1,5,28,32,1788,0,1972,0
0,5,28,33,149,1,1909,0
0,5,28,36,180,1,1513,0
0,5,28,33,149,1,1636,0
0,5,28,36,180,0,769,0
0,5,28,36,180,0,1558,0
0,5,28,40,149,1,962,0
0,5,28,40,149,1,1923,0
0,5,28,39,149,1,1711,0
0,5,28,36,180,1,1789,0
0,5,28,39,149,1,1712,0
0,5,28,16,149,1,1056,0
0,5,28,39,149,1,1135,0
0,5,28,40,149,1,426,0
0,5,28,36,180,1,596,0
0,5,28,40,149,1,1324,0
0,5,28,39,149,1,1865,0
0,5,28,40,149,1,921,0
0,5,28,39,149,1,1658,0
0,5,28,37,149,1,1861,0
0,5,28,36,180,1,1764,0
0,5,28,36,180,0,1303,0
0,5,28,36,180,1,909,0
0,5,28,40,149,1,1400,0
0,5,28,40,149,1,1672,0
0,5,28,39,149,1,1136,0
0,5,28,40,149,1,1103,0
1,5,28,38,1299,0,1755,0
0,5,28,40,149,1,1829,0
0,5,28,36,180,0,1124,0
0,5,28,40,149,1,1592,0
0,5,28,36,180,0,684,0
0,5,28,40,149,1,947,0
0,5,28,37,149,1,1348,0
0,5,28,40,149,1,1897,0
0,5,28,39,149,1,368,0
0,5,28,37,149,1,860,0
0,5,28,40,149,1,743,0
0,5,28,36,180,0,1452,0
0,5,28,40,149,1,738,0
0,5,28,40,149,1,344,0
0,5,28,36,180,0,1607,0
1,5,28,13,1788,0,827,0
0,5,28,37,149,1,1194,0
0,5,28,30,129,1,402,0
0,5,28,30,129,1,718,0
0,5,28,40,149,1,1746,0
0,5,28,40,149,1,931,0
0,5,28,40,149,1,838,0
0,5,28,37,149,1,1134,0
0,5,28,40,149,1,1115,0
0,5,28,40,149,1,695,0
0,5,28,39,149,1,1587,0
0,5,28,39,149,1,1741,0
0,5,28,20,480,0,545,0
0,5,28,40,149,1,1649,0
0,5,28,40,149,1,792,0
0,5,28,40,149,1,857,0
0,5,28,40,149,1,798,0
0,5,28,37,149,1,1834,0
0,5,28,39,149,1,1825,0
0,5,28,36,180,1,1298,0
0,5,28,37,149,1,1960,0
0,5,28,36,180,1,864,0
0,5,28,37,149,1,1593,0
0,5,28,36,180,1,1593,0
0,5,28,36,180,1,897,0
1,5,28,39,149,1,1315,0
0,5,28,36,180,1,589,0
0,5,28,40,149,1,801,0
0,5,28,36,180,1,741,0
0,5,28,36,180,1,1816,0
1,5,28,40,149,1,699,1
0,5,28,30,149,1,920,0
0,5,28,34,149,1,889,0
0,5,28,40,149,1,587,0
0,5,28,37,149,1,693,0
0,5,28,36,180,1,550,0
0,5,28,36,180,0,1680,0
0,5,28,40,149,1,312,0
0,5,28,39,149,1,1802,0
1,5,28,36,180,0,1681,0
0,5,28,38,149,0,781,0
0,5,28,36,180,0,192,0
0,5,28,38,149,0,617,0
0,5,28,37,149,1,1439,0
0,5,28,36,180,1,1699,0
0,5,28,36,180,0,331,0
1,5,28,32,536,0,1455,0
0,5,28,40,149,1,151,0
1,5,28,30,149,1,705,1
0,5,28,40,149,1,1523,0
0,5,28,36,180,1,1186,0
0,5,28,36,180,0,1077,0
0,5,28,39,149,1,703,0
0,5,28,38,149,0,882,0
0,5,28,39,149,1,1597,0
0,5,28,36,180,1,1567,0
0,5,28,36,180,1,606,0
1,5,28,29,0,1,567,0
0,5,28,40,149,1,970,0
0,5,28,36,180,1,187,0
0,5,28,40,149,1,1691,0
0,5,28,39,149,1,1525,0
0,5,28,37,149,1,1898,0
0,5,28,37,149,1,1226,0
0,5,28,36,180,1,625,0
1,5,28,32,894,0,1286,0
0,5,28,39,149,1,859,0
1,5,28,32,298,0,1518,0
0,5,28,40,149,1,1477,1
1,5,28,38,149,0,890,0
0,5,28,36,180,1,1269,0
0,5,28,37,149,1,877,0
0,5,28,36,180,0,1555,0
1,5,28,38,894,0,588,0
0,5,28,40,149,1,585,0
0,5,28,37,149,1,1472,0
0,5,28,40,149,1,1393,0
0,5,28,36,180,1,476,0
0,5,28,40,149,1,1508,0
0,5,28,39,149,1,1507,0
0,5,28,39,149,1,1594,0
0,5,28,37,149,1,638,0
0,5,28,40,149,1,1574,0
0,5,28,37,149,1,1013,0
0,5,28,39,149,1,1263,0
0,5,28,36,180,1,800,0
0,5,28,36,180,0,549,0
0,5,28,39,149,1,1540,0
0,5,28,36,180,1,245,0
0,5,26,29,180,1,770,0
1,5,26,30,0,1,1434,0
0,5,26,36,180,1,62,0
0,5,26,40,149,1,879,0
0,5,26,39,149,1,1712,0
0,5,26,39,149,1,1672,0
0,5,26,37,149,1,1557,0
0,5,26,36,180,1,1554,0
0,5,26,38,149,0,1569,0
1,5,26,20,930,0,891,0
0,5,26,36,180,0,1295,0
1,5,26,36,180,0,1918,0
0,5,26,36,180,1,1378,0
0,5,26,37,149,1,1075,0
0,5,26,40,149,1,1688,0
0,5,26,37,149,1,693,0
0,5,26,40,149,1,1879,0
1,5,26,37,149,1,555,1
0,5,26,36,180,1,406,0
0,5,26,39,149,1,1226,0
0,5,26,40,149,1,830,0
0,5,26,39,149,1,1646,0
0,5,26,36,180,0,1051,0
0,5,26,38,149,0,615,0
0,5,26,36,180,1,1538,0
0,5,26,36,180,0,662,0
0,5,26,40,149,1,771,0
0,5,26,37,149,1,615,0
0,5,26,36,180,0,720,0
0,5,26,39,149,1,1446,0
0,5,26,37,149,1,1711,0
0,5,26,37,149,1,861,0
0,5,26,39,149,1,1468,0
1,5,26,40,149,1,1061,1
0,5,26,39,149,1,1711,0
0,5,26,39,149,1,1223,0
1,5,26,32,536,0,1766,0
0,5,26,40,149,1,1858,0
0,5,26,36,180,1,1589,0
0,5,26,39,149,1,1579,0
1,5,26,36,180,1,1561,0
0,5,26,31,149,1,1445,0
0,5,26,36,180,1,1880,0
0,5,26,36,180,0,1528,0
0,5,26,40,149,1,1937,0
0,5,26,37,149,1,1409,0
0,5,26,40,149,1,1289,0
0,5,26,36,180,1,197,0
0,5,26,40,149,1,1523,0
0,5,26,36,180,1,1200,0
1,5,26,39,149,1,1222,0
0,5,26,39,149,1,1224,0
0,5,26,37,149,1,1693,0
1,5,26,39,149,1,1193,0
0,5,26,36,180,1,678,0
0,5,26,38,149,0,663,0
1,5,26,32,894,0,1747,0
0,5,26,40,149,1,1119,0
0,5,26,30,129,1,648,0
0,5,26,36,180,1,1663,0
0,5,26,39,149,1,1471,0
0,5,26,40,149,1,1045,0
0,5,26,29,180,1,1226,0
1,5,26,13,894,0,894,0
0,5,26,40,149,1,536,0
0,5,26,30,129,1,1471,0
0,5,26,40,149,1,872,0
0,5,26,40,149,1,1414,0
0,5,26,39,149,1,1240,0
0,5,26,37,149,1,1106,0
1,5,26,32,536,0,1005,0
0,5,26,40,149,1,927,0
0,5,26,36,180,1,293,0
0,5,26,36,180,1,1397,1
0,5,26,39,149,1,1736,0
0,5,26,36,180,0,1768,0
0,5,26,39,149,1,1290,0
0,5,26,36,180,0,656,0
1,5,26,40,149,1,1116,1
0,5,26,40,149,1,1323,0
1,5,26,39,149,1,696,0
0,5,26,30,100,1,1925,0
0,5,26,40,149,1,1598,0
0,5,26,40,149,1,1143,0
0,5,26,38,149,0,861,0
0,5,26,29,180,1,882,0
0,5,26,36,180,1,595,0
0,5,26,36,180,1,308,0
0,5,26,39,149,1,1500,0
1,5,26,13,894,0,1811,0
1,5,26,36,180,0,450,0
0,5,26,40,149,1,1501,0
0,5,26,37,149,1,1723,0
1,5,26,38,894,0,938,0
0,5,26,36,180,0,747,0
0,5,26,40,149,1,1653,0
1,5,26,28,150,0,1021,0
0,5,26,40,149,1,1519,0
0,5,26,36,180,0,836,0
0,5,26,40,149,1,551,0
0,5,26,16,149,1,1730,0
0,5,26,40,149,1,383,0
0,5,26,39,149,1,740,0
0,5,26,38,149,0,646,0
0,5,26,37,149,1,677,1
1,5,26,37,149,1,594,1
0,5,26,36,180,1,783,0
0,5,26,39,149,1,919,0
0,5,26,37,149,1,538,0
0,5,26,36,180,1,185,0
0,5,26,36,180,1,1628,0
0,5,26,39,149,1,1613,0
0,5,26,36,180,1,816,0
0,5,26,36,180,0,603,0
0,5,26,29,180,1,143,0
0,5,26,36,180,1,1590,0
0,5,26,40,149,1,1410,0
0,5,26,36,180,0,1651,0
0,5,26,36,180,1,589,0
0,5,26,38,149,0,647,0
0,5,26,36,180,1,807,0
1,5,26,32,536,0,1957,0
0,5,26,36,180,1,317,0
0,5,26,36,180,1,251,0
0,5,26,37,149,1,1417,1
0,5,26,30,100,1,496,0
0,5,26,40,149,1,806,0
0,5,26,37,149,1,1744,0
0,5,26,36,180,1,1431,0
0,5,26,36,180,0,614,0
0,5,26,40,149,1,1271,0
0,5,26,36,180,0,168,0
0,5,26,40,149,1,826,0
0,5,26,36,180,1,1789,0
0,5,26,39,149,1,788,0
1,5,26,36,180,1,1581,0
0,5,26,38,149,0,803,0
0,5,26,40,149,1,559,0
1,5,26,39,149,1,1923,0
0,5,26,40,149,1,1327,0
0,5,26,37,149,1,1650,0
0,5,26,37,149,1,1784,0
0,5,26,39,149,1,430,0
0,5,26,36,180,0,1853,0
0,5,26,36,180,1,1693,0
0,5,26,38,149,0,1707,0
1,5,26,40,149,1,715,1
0,5,26,40,149,1,1729,0
0,5,26,40,149,1,738,0
0,5,26,40,149,1,1946,0
0,5,26,39,149,1,1865,0
0,5,26,40,149,1,1808,0
0,5,26,40,149,1,669,0
0,5,26,40,149,1,870,0
0,5,26,40,149,1,716,0
0,5,26,36,180,0,766,0
0,5,26,40,149,1,864,0
0,5,26,36,180,1,125,0
0,5,26,36,180,0,818,0
0,5,26,39,149,1,1776,0
1,5,26,36,180,1,1287,1
0,5,26,39,149,1,809,0
0,5,26,31,149,1,1708,0
0,5,26,39,149,1,972,0
1,5,26,32,536,0,1380,0
1,5,26,39,149,1,663,1
0,5,26,39,149,1,1833,0
1,5,26,36,180,1,1673,1
0,5,26,39,149,1,1711,0
0,5,26,36,180,1,123,0
0,5,26,39,149,1,670,0
0,5,26,36,180,1,918,0
0,5,26,37,149,1,1541,0
0,5,26,39,149,1,1104,0
0,5,26,40,149,1,1756,0
0,5,26,36,180,0,1738,0
0,5,26,36,180,1,1733,0
0,5,26,29,180,1,129,0
0,5,26,40,149,1,1344,0
0,5,26,40,149,1,803,0
0,5,26,40,149,1,1134,0
0,5,26,39,149,1,593,0
0,5,26,39,149,1,1683,0
0,5,26,40,149,1,1788,0
0,5,26,39,149,1,1819,0
0,5,26,37,149,1,1456,0
0,5,26,37,149,1,1631,0
0,5,26,37,149,1,1287,0
0,5,26,40,149,1,178,0
0,5,26,36,180,1,1610,0
0,5,26,36,180,1,268,0
0,5,26,36,180,1,774,0
0,5,26,40,149,1,1261,0
0,5,26,40,149,1,595,0
0,5,26,16,149,1,690,0
0,5,26,39,149,1,828,0
0,5,26,39,149,1,648,0
0,5,26,38,149,0,838,0
0,5,26,36,180,1,459,0
0,5,26,39,149,1,1885,0
0,5,26,39,149,1,1211,0
1,5,26,36,180,1,30,1
0,5,26,37,149,1,1390,0
0,5,26,37,149,1,1792,0
1,5,26,40,149,1,237,1
0,5,26,36,180,1,71,0
0,5,26,40,149,1,798,0
0,5,26,39,149,1,1538,0
1,5,26,28,150,0,697,0
0,5,26,39,149,1,1251,0
0,5,26,39,149,1,1851,0
0,5,26,36,180,1,32,1
1,5,26,32,894,0,1931,0
0,5,26,30,129,1,1393,0
0,5,26,36,180,1,698,0
0,5,26,36,180,1,1919,0
0,5,26,30,149,1,1163,0
0,5,26,36,180,1,1838,0
0,5,26,39,149,1,829,0
0,5,26,40,149,1,925,0
0,5,26,37,149,1,1509,0
0,5,26,36,180,0,1782,0
0,5,26,36,180,1,1551,0
0,5,26,36,180,1,579,0
1,5,26,29,180,1,593,0
0,5,26,38,149,0,1615,0
0,5,26,33,149,1,783,0
0,5,26,36,180,0,1265,0
0,5,26,36,180,1,248,0
0,5,26,34,149,1,1302,0
0,5,26,38,149,0,1604,0
0,5,26,37,149,1,1298,0
0,5,26,36,180,0,942,0
0,5,26,29,180,1,1428,0
0,5,26,23,149,1,1615,0
0,5,26,36,180,1,1660,0
0,5,26,37,149,1,1865,0
0,5,26,40,149,1,740,0
0,5,26,37,149,1,920,0
0,5,26,31,149,1,1784,0
0,5,26,36,180,0,671,0
0,5,26,36,180,1,409,0
0,5,26,40,149,1,708,0
0,5,26,38,149,0,586,0
0,5,26,36,180,1,587,0
0,5,26,39,149,1,1592,0
0,5,26,40,149,1,1653,0
0,5,26,29,180,1,845,0
0,5,26,37,149,1,1391,0
0,5,26,38,149,0,846,0
0,5,26,40,149,1,1182,0
0,5,26,40,149,1,1548,0
0,5,26,40,149,1,1261,0
1,5,25,32,1788,0,2056,0
0,5,25,38,149,0,909,0
0,5,25,37,149,1,829,0
0,5,25,36,180,1,570,0
0,5,25,37,149,1,1959,0
1,5,25,36,180,1,66,0
0,5,25,40,149,1,1865,0
1,5,25,39,149,1,1136,0
0,5,25,36,180,1,894,0
0,5,25,36,180,1,433,0
1,5,25,32,536,0,1799,0
0,5,25,39,149,1,1447,0
0,5,25,36,180,1,276,0
0,5,25,40,149,1,487,0
0,5,25,39,149,1,1729,0
0,5,25,36,180,1,813,0
0,5,25,36,180,0,1813,0
1,5,25,32,1788,0,1963,0
1,5,25,36,180,0,879,0
0,5,25,36,180,1,280,0
1,5,25,36,180,1,1553,1
0,5,25,31,149,1,1366,0
0,5,25,36,180,1,889,0
0,5,25,40,149,1,1293,0
0,5,25,36,180,1,416,0
0,5,25,40,149,1,1192,1
1,5,25,36,180,1,1548,1
0,5,25,40,149,1,1607,0
0,5,25,37,149,1,620,0
1,5,25,32,536,0,1740,0
0,5,25,36,180,1,1528,0
0,5,25,38,149,0,1196,0
0,5,25,39,149,1,1530,0
0,5,25,37,149,1,1796,0
0,5,25,37,149,1,1411,0
0,5,25,37,149,1,1348,0
0,5,25,37,149,1,1297,0
0,5,25,36,180,1,1448,0
0,5,25,37,149,1,1684,0
0,5,25,36,180,1,849,0
0,5,25,39,149,1,1651,0
0,5,25,39,149,1,1612,0
0,5,25,36,180,1,1322,0
0,5,25,36,180,1,257,0
0,5,25,36,180,0,501,0
0,5,25,40,149,1,708,0
0,5,25,39,149,1,1772,0
0,5,25,37,149,1,1619,0
0,5,25,36,180,0,842,0
0,5,25,36,180,1,276,0
0,5,25,38,149,0,1277,0
0,5,25,40,149,1,1092,0
0,5,25,36,180,1,867,0
0,5,25,40,149,1,836,0
0,5,25,39,149,1,1134,0
0,5,25,40,149,1,832,0
0,5,25,36,180,1,490,0
0,5,25,39,149,1,1357,0
1,5,25,32,536,0,1255,0
0,5,25,37,149,1,1350,0
1,5,25,40,0,1,1560,0
0,5,25,37,149,1,942,0
0,5,25,37,149,1,982,0
0,5,25,40,149,1,1118,0
0,5,25,40,149,1,459,0
0,5,25,39,149,1,1942,0
0,5,25,36,180,1,880,0
0,5,25,39,149,1,1331,0
0,5,25,38,149,0,1564,0
0,5,25,40,149,1,1530,0
0,5,25,37,149,1,1542,0
0,5,25,36,180,0,1595,0
0,5,25,36,180,1,392,0
0,5,25,40,149,1,1838,0
0,5,25,36,180,1,1564,0
0,5,25,40,149,1,1288,0
0,5,25,37,149,1,858,0
0,5,25,29,180,1,750,0
0,5,25,29,180,1,139,1
0,5,25,37,149,1,1225,0
0,5,25,36,180,1,1177,0
0,5,25,40,149,1,1940,0
0,5,25,36,180,0,727,0
0,5,25,40,149,1,128,0
0,5,25,37,149,1,742,0
0,5,25,39,149,1,1795,0
0,5,25,40,149,1,1679,0
0,5,25,39,149,1,1774,0
0,5,25,38,149,0,790,0
1,5,25,32,1599,0,1656,0
0,5,25,36,180,1,737,0
0,5,25,40,149,1,725,0
0,5,25,40,149,1,1003,0
0,5,25,40,149,1,1529,0
0,5,25,38,149,0,655,0
0,5,25,40,149,1,1345,0
0,5,25,39,149,1,1773,0
0,5,25,39,149,1,1596,0
0,5,25,36,180,0,607,0
0,5,25,39,149,1,983,0
0,5,25,39,149,1,1714,0
0,5,25,40,149,1,1175,0
0,5,25,36,180,1,1725,0
0,5,25,39,149,1,1777,0
0,5,25,40,149,1,1905,0
0,5,25,36,180,1,711,0
1,5,25,40,149,1,1902,0
0,5,25,39,149,1,1479,0
1,5,25,39,149,1,1482,0
0,5,25,36,180,1,861,0
0,5,25,35,0,0,581,0
0,5,25,34,149,1,1546,0
0,5,25,39,149,1,770,0
0,5,25,39,149,1,1532,0
0,5,25,33,149,1,1155,0
0,5,25,39,149,1,1991,0
0,5,25,40,149,1,1439,0
0,5,25,37,149,1,1774,0
0,5,25,39,149,1,830,0
0,5,25,40,149,1,1661,0
0,5,25,36,180,1,749,0
1,5,25,38,149,0,711,0
0,5,25,40,149,1,647,0
0,5,25,36,180,1,390,0
0,5,25,39,149,1,1086,0
0,5,25,40,149,1,1577,1
0,5,25,36,180,1,1348,0
0,5,25,36,180,1,385,0
0,5,25,39,149,1,654,0
0,5,25,39,149,1,769,0
0,5,25,38,149,0,509,0
1,5,25,40,149,1,1760,0
0,5,25,31,149,1,1904,0
0,5,25,37,149,1,1781,0
0,5,25,36,180,0,768,0
1,5,25,38,477,0,319,0
0,5,25,40,149,1,799,0
0,5,25,38,149,0,786,0
0,5,25,39,149,1,1550,0
1,5,25,36,180,0,626,0
0,5,25,39,149,1,1505,0
0,5,25,39,149,1,1746,0
0,5,25,36,180,0,163,0
1,5,25,38,477,0,889,0
